participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.treatment,participant.start_time,participant.end_time,participant.finished,participant.browser,participant.attention_check,participant.cq_1_mistakes,participant.cq_2_mistakes,participant.attempts_training,participant.attempts_work_1,participant.attempts_work_2,participant.attempts_work_3,participant.which_belief,participant.beliefs1,participant.beliefs2,participant.beliefs3,participant.beliefs1_3,participant.beliefs1_2,participant.beliefs2_3,participant.beliefs4,participant.belief_bonus,participant.feedback,participant.feedback_difficulty,participant.feedback_understanding,participant.feedback_satisfied,participant.feedback_pay,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.participation_fee,session.config.development,session.prolific_completion_url,otfe.1.player.id_in_group,otfe.1.player.role,otfe.1.player.payoff,otfe.1.player.data_dummy,otfe.1.player.beliefs1,otfe.1.player.beliefs2,otfe.1.player.beliefs3,otfe.1.player.beliefs4,otfe.1.player.beliefs1_2,otfe.1.player.beliefs1_3,otfe.1.player.beliefs2_3,otfe.1.player.cq_1,otfe.1.player.cq_2,otfe.1.player.cq_3,otfe.1.player.survey_student_loans,otfe.1.player.survey_pandemic,otfe.1.player.survey_wealth_tax_savings,otfe.1.player.survey_wealth_tax_consumption,otfe.1.player.survey_wealth_tax_personal_savings,otfe.1.player.survey_wealth_tax_personal_consumption,otfe.1.player.survey_repatriation,otfe.1.player.survey_one_time_policies,otfe.1.player.survey_tax_rates_1,otfe.1.player.survey_tax_rates_2,otfe.1.player.survey_tax_rates_3,otfe.1.player.survey_tax_rates_4,otfe.1.player.survey_tax_rates_5,otfe.1.player.feedback,otfe.1.player.feedback_difficulty,otfe.1.player.feedback_understanding,otfe.1.player.feedback_satisfied,otfe.1.player.feedback_pay,otfe.1.group.id_in_subsession,otfe.1.subsession.round_number
532,mpldsco3,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,532,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
533,69isf7p6,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,533,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
534,8280m8gy,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,534,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
535,0h678rsn,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,535,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
536,afffsak7,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,536,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
537,p2zxm8w0,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,537,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
538,hlqo83g8,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,538,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
539,vrub6fnc,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,539,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
540,48qmopkd,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,540,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
541,rej86tsf,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,541,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
542,3nxa9uei,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,542,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
543,4duhym08,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,543,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
544,9s47rtnn,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,544,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
545,7uykb9cp,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,545,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
546,a7rshgip,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,546,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
547,y45sm1yq,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,547,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
548,a7qji43s,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,548,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
549,leb8qqtd,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,549,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
550,mnnms4dk,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,550,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
551,p6bc900k,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,551,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
552,0q4nmgrx,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,552,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
553,w63wl6si,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,553,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
554,n0l5kkv5,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,554,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
555,mil7dec2,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,555,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
556,tfxnkg2o,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,556,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
557,yk4mbmym,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,557,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
558,cp3q25g4,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,558,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
559,4jbnpyf9,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,559,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
560,6qh9bivn,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,560,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
561,b8tnf188,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,561,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
562,1dzuta3b,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,562,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
563,50hachey,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,563,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
564,91wkpvi0,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,564,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
565,7t5qwgqk,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,565,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
566,2jwgwtmi,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,566,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
567,kcssuqwq,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,567,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
568,1o46vwp4,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,568,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
569,dik8fw68,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,569,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
570,ff168pf5,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,570,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
571,zyszhfyu,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,571,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
572,eqrbpdzx,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,572,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
573,g3vc11xy,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,573,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
574,yja1o4l6,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,574,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
575,tjpoq88a,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,575,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
576,x3k9323y,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,576,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
577,xq0e0ret,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,577,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
578,amiws1wt,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,578,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
579,p6z1tkuq,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,579,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
580,uxb4pd2r,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,580,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
581,839mzf7t,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,581,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
582,dixi64xm,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,582,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
583,lzlo4iz1,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,583,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
584,22eng3sd,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,584,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
585,ihkwrqn1,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,585,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
586,knpwle0k,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,586,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
587,4bxemwt4,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,587,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
588,dvoo6nda,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,588,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
589,bdszz2yx,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,589,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
590,4gef1kwy,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,590,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
591,s34bkgyp,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,591,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
592,spj1d1sh,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,592,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
593,oqa9dzp3,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,593,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
594,ev6tfunq,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,594,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
595,782n7wns,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,595,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
596,vn7br6lq,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,596,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
597,k292xpvy,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,597,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
598,fz5eicf4,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,598,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
599,huc6h7gz,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,599,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
600,asktywid,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,600,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
601,993fcxs6,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,601,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
602,hz25e7aj,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,602,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
603,39ljncjr,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,603,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
604,g9ywcrrm,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,604,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
605,mjzjoahk,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,605,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
606,pa8bq7zh,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,606,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
607,gboh6eon,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,607,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
608,i3qbt88s,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,608,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
609,7thfetcn,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,609,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
610,pinqq6dp,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,610,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
611,wd4lfds4,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,611,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
612,0cxxbwjk,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,612,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
613,ugu5mf7x,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,613,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
